Gen A	Gen B	Winner	Strength
hsa:51426	hsa:3065	Gen B	5
hsa:51426	hsa:3066	Gen B	5
hsa:51426	hsa:2122	Gen B	5
hsa:51426	hsa:1487	Gen B	5
hsa:51426	hsa:1488	Gen B	5
hsa:51426	hsa:7040	Gen B	6
hsa:51426	hsa:7042	Gen B	6
hsa:51426	hsa:7043	Gen B	6
hsa:51426	hsa:25	Gen B	33
hsa:51426	hsa:613	Gen B	33
hsa:51426	hsa:4609	Draw	0
hsa:51426	hsa:25759	Gen B	3
hsa:51426	hsa:399694	Gen B	3
hsa:51426	hsa:53358	Gen B	3
hsa:51426	hsa:6464	Gen B	3
hsa:51426	hsa:861	Gen B	5
hsa:1643	hsa:578	Draw	0
hsa:1643	hsa:581	Draw	0
hsa:1643	hsa:10912	Gen B	2
hsa:1643	hsa:1647	Gen B	2
hsa:1643	hsa:4616	Gen B	2
hsa:1643	hsa:1026	Gen B	16
hsa:1643	hsa:3265	Gen B	9
hsa:1643	hsa:3845	Gen B	9
hsa:1643	hsa:4893	Gen B	9
hsa:1643	hsa:369	Gen B	6
hsa:1643	hsa:5894	Gen B	6
hsa:1643	hsa:673	Gen B	6
hsa:1643	hsa:5604	Gen B	3
hsa:1643	hsa:5605	Gen B	3
hsa:1643	hsa:5594	Gen B	1
hsa:1643	hsa:5595	Gen B	1
hsa:1643	hsa:1019	Gen B	16
hsa:1643	hsa:1021	Gen B	16
hsa:1643	hsa:1029	Gen B	16
hsa:1643	hsa:10000	Gen B	28
hsa:1643	hsa:207	Gen B	28
hsa:1643	hsa:208	Gen B	28
hsa:1643	hsa:1027	Draw	0
hsa:1643	hsa:572	Gen B	1
hsa:1643	hsa:4193	Gen B	16
hsa:1643	hsa:1147	Gen B	5
hsa:1643	hsa:3551	Gen B	5
hsa:1643	hsa:8517	Gen B	5
hsa:1643	hsa:595	Gen B	16
hsa:1643	hsa:5925	Gen B	16
hsa:1643	hsa:4088	Gen B	6
hsa:1643	hsa:4089	Gen B	6
hsa:1643	hsa:1869	Gen B	16
hsa:1643	hsa:1870	Gen B	16
hsa:1643	hsa:1871	Gen B	16
hsa:1643	hsa:1398	Gen B	33
hsa:1643	hsa:1399	Gen B	33
hsa:1643	hsa:5290	Gen B	33
hsa:1643	hsa:5291	Gen B	33
hsa:1643	hsa:5293	Gen B	33
hsa:1643	hsa:5295	Gen B	33
hsa:1643	hsa:5296	Gen B	33
hsa:1643	hsa:8503	Gen B	33
hsa:1643	hsa:867	Gen B	33
hsa:1643	hsa:9846	Gen B	33
hsa:1643	hsa:5781	Draw	0
hsa:1643	hsa:6654	Gen B	11
hsa:1643	hsa:6655	Gen B	11
hsa:1643	hsa:2885	Gen B	33
hsa:1643	hsa:598	Draw	0
hsa:1643	hsa:4792	Gen B	2
hsa:1643	hsa:4790	Gen B	2
hsa:1643	hsa:5970	Gen B	2
hsa:1643	hsa:6776	Gen B	2
hsa:1643	hsa:6777	Gen B	2
hsa:1643	hsa:7046	Gen B	4
hsa:1643	hsa:7048	Gen B	2
hsa:1643	hsa:3065	Gen B	5
hsa:1643	hsa:3066	Gen B	5
hsa:1643	hsa:2122	Gen B	5
hsa:1643	hsa:1487	Gen B	5
hsa:1643	hsa:1488	Gen B	5
hsa:1643	hsa:7040	Gen B	6
hsa:1643	hsa:7042	Gen B	6
hsa:1643	hsa:7043	Gen B	6
hsa:1643	hsa:25	Gen B	33
hsa:1643	hsa:613	Gen B	33
hsa:1643	hsa:4609	Draw	0
hsa:1643	hsa:25759	Gen B	3
hsa:1643	hsa:399694	Gen B	3
hsa:1643	hsa:53358	Gen B	3
hsa:1643	hsa:6464	Gen B	3
hsa:1643	hsa:861	Gen B	5
hsa:578	hsa:581	Draw	0
hsa:578	hsa:10912	Gen B	2
hsa:578	hsa:1647	Gen B	2
hsa:578	hsa:4616	Gen B	2
hsa:578	hsa:1026	Gen B	16
hsa:578	hsa:3265	Gen B	9
hsa:578	hsa:3845	Gen B	9
hsa:578	hsa:4893	Gen B	9
hsa:578	hsa:369	Gen B	6
hsa:578	hsa:5894	Gen B	6
hsa:578	hsa:673	Gen B	6
hsa:578	hsa:5604	Gen B	3
hsa:578	hsa:5605	Gen B	3
hsa:578	hsa:5594	Gen B	1
hsa:578	hsa:5595	Gen B	1
hsa:578	hsa:1019	Gen B	16
hsa:578	hsa:1021	Gen B	16
hsa:578	hsa:1029	Gen B	16
hsa:578	hsa:10000	Gen B	28
hsa:578	hsa:207	Gen B	28
hsa:578	hsa:208	Gen B	28
hsa:578	hsa:1027	Draw	0
hsa:578	hsa:572	Gen B	1
hsa:578	hsa:4193	Gen B	16
hsa:578	hsa:1147	Gen B	5
hsa:578	hsa:3551	Gen B	5
hsa:578	hsa:8517	Gen B	5
hsa:578	hsa:595	Gen B	16
hsa:578	hsa:5925	Gen B	16
hsa:578	hsa:4088	Gen B	6
hsa:578	hsa:4089	Gen B	6
hsa:578	hsa:1869	Gen B	16
hsa:578	hsa:1870	Gen B	16
hsa:578	hsa:1871	Gen B	16
hsa:578	hsa:1398	Gen B	33
hsa:578	hsa:1399	Gen B	33
hsa:578	hsa:5290	Gen B	33
hsa:578	hsa:5291	Gen B	33
hsa:578	hsa:5293	Gen B	33
hsa:578	hsa:5295	Gen B	33
hsa:578	hsa:5296	Gen B	33
hsa:578	hsa:8503	Gen B	33
hsa:578	hsa:867	Gen B	33
hsa:578	hsa:9846	Gen B	33
hsa:578	hsa:5781	Draw	0
hsa:578	hsa:6654	Gen B	11
hsa:578	hsa:6655	Gen B	11
hsa:578	hsa:2885	Gen B	33
hsa:578	hsa:598	Draw	0
hsa:578	hsa:4792	Gen B	2
hsa:578	hsa:4790	Gen B	2
hsa:578	hsa:5970	Gen B	2
hsa:578	hsa:6776	Gen B	2
hsa:578	hsa:6777	Gen B	2
hsa:578	hsa:7046	Gen B	4
hsa:578	hsa:7048	Gen B	2
hsa:578	hsa:3065	Gen B	5
hsa:578	hsa:3066	Gen B	5
hsa:578	hsa:2122	Gen B	5
hsa:578	hsa:1487	Gen B	5
hsa:578	hsa:1488	Gen B	5
hsa:578	hsa:7040	Gen B	6
hsa:578	hsa:7042	Gen B	6
hsa:578	hsa:7043	Gen B	6
hsa:578	hsa:25	Gen B	33
hsa:578	hsa:613	Gen B	33
hsa:578	hsa:4609	Draw	0
hsa:578	hsa:25759	Gen B	3
hsa:578	hsa:399694	Gen B	3
hsa:578	hsa:53358	Gen B	3
hsa:578	hsa:6464	Gen B	3
hsa:578	hsa:861	Gen B	5
hsa:581	hsa:10912	Gen B	2
hsa:581	hsa:1647	Gen B	2
hsa:581	hsa:4616	Gen B	2
hsa:581	hsa:1026	Gen B	16
hsa:581	hsa:3265	Gen B	9
hsa:581	hsa:3845	Gen B	9
hsa:581	hsa:4893	Gen B	9
hsa:581	hsa:369	Gen B	6
hsa:581	hsa:5894	Gen B	6
hsa:581	hsa:673	Gen B	6
hsa:581	hsa:5604	Gen B	3
hsa:581	hsa:5605	Gen B	3
hsa:581	hsa:5594	Gen B	1
hsa:581	hsa:5595	Gen B	1
hsa:581	hsa:1019	Gen B	16
hsa:581	hsa:1021	Gen B	16
hsa:581	hsa:1029	Gen B	16
hsa:581	hsa:10000	Gen B	28
hsa:581	hsa:207	Gen B	28
hsa:581	hsa:208	Gen B	28
hsa:581	hsa:1027	Draw	0
hsa:581	hsa:572	Gen B	1
hsa:581	hsa:4193	Gen B	16
hsa:581	hsa:1147	Gen B	5
hsa:581	hsa:3551	Gen B	5
hsa:581	hsa:8517	Gen B	5
hsa:581	hsa:595	Gen B	16
hsa:581	hsa:5925	Gen B	16
hsa:581	hsa:4088	Gen B	6
hsa:581	hsa:4089	Gen B	6
hsa:581	hsa:1869	Gen B	16
hsa:581	hsa:1870	Gen B	16
hsa:581	hsa:1871	Gen B	16
hsa:581	hsa:1398	Gen B	33
hsa:581	hsa:1399	Gen B	33
hsa:581	hsa:5290	Gen B	33
hsa:581	hsa:5291	Gen B	33
hsa:581	hsa:5293	Gen B	33
hsa:581	hsa:5295	Gen B	33
hsa:581	hsa:5296	Gen B	33
hsa:581	hsa:8503	Gen B	33
hsa:581	hsa:867	Gen B	33
hsa:581	hsa:9846	Gen B	33
hsa:581	hsa:5781	Draw	0
hsa:581	hsa:6654	Gen B	11
hsa:581	hsa:6655	Gen B	11
hsa:581	hsa:2885	Gen B	33
hsa:581	hsa:598	Draw	0
hsa:581	hsa:4792	Gen B	2
hsa:581	hsa:4790	Gen B	2
hsa:581	hsa:5970	Gen B	2
hsa:581	hsa:6776	Gen B	2
hsa:581	hsa:6777	Gen B	2
hsa:581	hsa:7046	Gen B	4
hsa:581	hsa:7048	Gen B	2
hsa:581	hsa:3065	Gen B	5
hsa:581	hsa:3066	Gen B	5
hsa:581	hsa:2122	Gen B	5
hsa:581	hsa:1487	Gen B	5
hsa:581	hsa:1488	Gen B	5
hsa:581	hsa:7040	Gen B	6
hsa:581	hsa:7042	Gen B	6
hsa:581	hsa:7043	Gen B	6
hsa:581	hsa:25	Gen B	33
hsa:581	hsa:613	Gen B	33
hsa:581	hsa:4609	Draw	0
hsa:581	hsa:25759	Gen B	3
hsa:581	hsa:399694	Gen B	3
hsa:581	hsa:53358	Gen B	3
hsa:581	hsa:6464	Gen B	3
hsa:581	hsa:861	Gen B	5
hsa:10912	hsa:1647	Draw	0
hsa:10912	hsa:4616	Draw	0
hsa:10912	hsa:1026	Gen B	14
hsa:10912	hsa:3265	Gen B	7
hsa:10912	hsa:3845	Gen B	7
hsa:10912	hsa:4893	Gen B	7
hsa:10912	hsa:369	Gen B	4
hsa:10912	hsa:5894	Gen B	4
hsa:10912	hsa:673	Gen B	4
hsa:10912	hsa:5604	Gen B	1
hsa:10912	hsa:5605	Gen B	1
hsa:10912	hsa:5594	Gen A	1
hsa:10912	hsa:5595	Gen A	1
hsa:10912	hsa:1019	Gen B	14
hsa:10912	hsa:1021	Gen B	14
hsa:10912	hsa:1029	Gen B	14
hsa:10912	hsa:10000	Gen B	26
hsa:10912	hsa:207	Gen B	26
hsa:10912	hsa:208	Gen B	26
hsa:10912	hsa:1027	Gen A	2
hsa:10912	hsa:572	Gen A	1
hsa:10912	hsa:4193	Gen B	14
hsa:10912	hsa:1147	Gen B	3
