Gen A	Gen B	Winner	Strength
hsa:1950	hsa:6654	Gen A	13
hsa:1950	hsa:6655	Gen A	13
hsa:1950	hsa:3265	Gen A	15
hsa:1950	hsa:3845	Gen A	15
hsa:1950	hsa:4893	Gen A	15
hsa:1950	hsa:5604	Gen A	21
hsa:1950	hsa:5605	Gen A	21
hsa:1950	hsa:5594	Gen A	23
hsa:1950	hsa:5595	Gen A	23
hsa:1950	hsa:369	Gen A	18
hsa:1950	hsa:5894	Gen A	18
hsa:1950	hsa:673	Gen A	18
hsa:1950	hsa:6198	Gen A	24
hsa:1950	hsa:6199	Gen A	24
hsa:1956	hsa:2064	Gen B	22
hsa:1956	hsa:51176	Gen A	20
hsa:1956	hsa:6932	Gen A	20
hsa:1956	hsa:6934	Gen A	20
hsa:1956	hsa:83439	Gen A	20
hsa:1956	hsa:595	Gen A	25
hsa:1956	hsa:4609	Gen A	25
hsa:1956	hsa:7157	Gen A	16
hsa:1956	hsa:51426	Gen A	25
hsa:1956	hsa:1643	Gen A	25
hsa:1956	hsa:578	Gen A	25
hsa:1956	hsa:581	Gen A	25
hsa:1956	hsa:10912	Gen A	23
hsa:1956	hsa:1647	Gen A	23
hsa:1956	hsa:4616	Gen A	23
hsa:1956	hsa:1026	Gen A	25
hsa:1956	hsa:6256	Gen A	22
hsa:1956	hsa:6257	Gen A	22
hsa:1956	hsa:6258	Gen A	22
hsa:1956	hsa:5915	Gen A	22
hsa:1956	hsa:2246	Gen B	18
hsa:1956	hsa:2247	Gen B	18
hsa:1956	hsa:2248	Gen B	18
hsa:1956	hsa:2249	Gen B	18
hsa:1956	hsa:2250	Gen B	18
hsa:1956	hsa:2251	Gen B	18
hsa:1956	hsa:2252	Gen B	18
hsa:1956	hsa:2253	Gen B	18
hsa:1956	hsa:2254	Gen B	18
hsa:1956	hsa:2255	Gen B	18
hsa:1956	hsa:26281	Gen B	18
hsa:1956	hsa:26291	Gen B	18
hsa:1956	hsa:27006	Gen B	18
hsa:1956	hsa:8074	Gen B	18
hsa:1956	hsa:8817	Gen B	18
hsa:1956	hsa:8822	Gen B	18
hsa:1956	hsa:8823	Gen B	18
hsa:1956	hsa:9965	Gen B	18
hsa:1956	hsa:2263	Draw	0
hsa:1956	hsa:2549	Gen A	1
hsa:1956	hsa:2885	Draw	0
hsa:1956	hsa:596	Gen A	25
hsa:1956	hsa:1869	Gen A	18
hsa:1956	hsa:1870	Gen A	18
hsa:1956	hsa:1871	Gen A	18
hsa:1956	hsa:5925	Gen A	18
hsa:1956	hsa:898	Gen A	18
hsa:1956	hsa:9134	Gen A	18
hsa:1956	hsa:1027	Gen A	18
hsa:1956	hsa:1017	Gen A	18
hsa:1956	hsa:1499	Gen A	7
hsa:1956	hsa:999	Gen A	7
hsa:1956	hsa:3728	Gen A	7
hsa:1956	hsa:1495	Gen A	7
hsa:1956	hsa:1496	Gen A	7
hsa:1956	hsa:29119	Gen A	7
hsa:1956	hsa:1045	Gen A	20
hsa:1956	hsa:6469	Gen A	25
hsa:1956	hsa:5243	Gen A	25
hsa:1956	hsa:83998	Gen A	25
hsa:1956	hsa:1015	Gen A	25
hsa:1956	hsa:4583	Gen A	25
hsa:1956	hsa:7015	Gen A	24
hsa:1956	hsa:7012	Gen A	24
hsa:1956	hsa:5290	Gen A	1
hsa:1956	hsa:5291	Gen A	1
hsa:1956	hsa:5293	Gen A	1
hsa:1956	hsa:5295	Gen A	1
hsa:1956	hsa:5296	Gen A	1
hsa:1956	hsa:8503	Gen A	1
hsa:1956	hsa:25759	Gen A	1
hsa:1956	hsa:399694	Gen A	1
hsa:1956	hsa:53358	Gen A	1
hsa:1956	hsa:6464	Gen A	1
hsa:1956	hsa:4233	Draw	0
hsa:1956	hsa:3082	Gen B	1
hsa:1956	hsa:4087	Gen A	16
hsa:1956	hsa:4088	Gen A	16
hsa:1956	hsa:7048	Gen A	16
hsa:1956	hsa:7046	Gen A	16
hsa:1956	hsa:1030	Gen A	25
hsa:1956	hsa:4089	Gen A	16
hsa:1956	hsa:7040	Gen A	16
hsa:1956	hsa:7042	Gen A	16
hsa:1956	hsa:7043	Gen A	16
hsa:1956	hsa:51384	Gen B	29
hsa:1956	hsa:54361	Gen B	29
hsa:1956	hsa:7471	Gen B	29
hsa:1956	hsa:7472	Gen B	29
hsa:1956	hsa:7473	Gen B	29
hsa:1956	hsa:7474	Gen B	29
hsa:1956	hsa:7475	Gen B	29
hsa:1956	hsa:7476	Gen B	29
hsa:1956	hsa:7477	Gen B	29
hsa:1956	hsa:7478	Gen B	29
hsa:1956	hsa:7479	Gen B	29
hsa:1956	hsa:7480	Gen B	29
hsa:1956	hsa:7481	Gen B	29
hsa:1956	hsa:7482	Gen B	29
hsa:1956	hsa:7483	Gen B	29
hsa:1956	hsa:7484	Gen B	29
hsa:1956	hsa:80326	Gen B	29
hsa:1956	hsa:81029	Gen B	29
hsa:1956	hsa:89780	Gen B	29
hsa:1956	hsa:4040	Gen B	29
hsa:1956	hsa:4041	Gen B	29
hsa:1956	hsa:11211	Gen B	29
hsa:1956	hsa:2535	Gen B	29
hsa:1956	hsa:7855	Gen B	29
hsa:1956	hsa:7976	Gen B	29
hsa:1956	hsa:8321	Gen B	29
hsa:1956	hsa:8322	Gen B	29
hsa:1956	hsa:8323	Gen B	29
hsa:1956	hsa:8324	Gen B	29
hsa:1956	hsa:8325	Gen B	29
hsa:1956	hsa:8326	Gen B	29
hsa:1956	hsa:1855	Gen A	2
hsa:1956	hsa:1856	Gen A	2
hsa:1956	hsa:1857	Gen A	2
hsa:1956	hsa:2932	Gen A	7
hsa:1956	hsa:10023	Gen A	2
hsa:1956	hsa:23401	Gen A	2
hsa:1956	hsa:8312	Gen A	7
hsa:1956	hsa:8313	Gen A	7
hsa:1956	hsa:10297	Gen A	7
hsa:1956	hsa:324	Gen A	7
hsa:1956	hsa:122011	Gen A	7
hsa:1956	hsa:1452	Gen A	7
hsa:1956	hsa:10000	Gen B	9
hsa:1956	hsa:207	Gen B	9
hsa:1956	hsa:208	Gen B	9
hsa:1956	hsa:2475	Gen A	23
hsa:1956	hsa:6654	Gen A	13
hsa:1956	hsa:6655	Gen A	13
hsa:1956	hsa:3265	Gen A	15
hsa:1956	hsa:3845	Gen A	15
hsa:1956	hsa:4893	Gen A	15
hsa:1956	hsa:5604	Gen A	21
hsa:1956	hsa:5605	Gen A	21
hsa:1956	hsa:5594	Gen A	23
hsa:1956	hsa:5595	Gen A	23
hsa:1956	hsa:369	Gen A	18
hsa:1956	hsa:5894	Gen A	18
hsa:1956	hsa:673	Gen A	18
hsa:1956	hsa:6198	Gen A	24
hsa:1956	hsa:6199	Gen A	24
hsa:2064	hsa:51176	Gen A	18
hsa:2064	hsa:6932	Gen A	18
hsa:2064	hsa:6934	Gen A	18
hsa:2064	hsa:83439	Gen A	18
hsa:2064	hsa:595	Gen A	23
hsa:2064	hsa:4609	Gen A	23
hsa:2064	hsa:7157	Gen A	14
hsa:2064	hsa:51426	Gen A	23
hsa:2064	hsa:1643	Gen A	23
hsa:2064	hsa:578	Gen A	23
hsa:2064	hsa:581	Gen A	23
hsa:2064	hsa:10912	Gen A	21
hsa:2064	hsa:1647	Gen A	21
hsa:2064	hsa:4616	Gen A	21
hsa:2064	hsa:1026	Gen A	23
hsa:2064	hsa:6256	Gen A	20
hsa:2064	hsa:6257	Gen A	20
hsa:2064	hsa:6258	Gen A	20
hsa:2064	hsa:5915	Gen A	20
hsa:2064	hsa:2246	Gen B	15
hsa:2064	hsa:2247	Gen B	15
hsa:2064	hsa:2248	Gen B	15
hsa:2064	hsa:2249	Gen B	15
hsa:2064	hsa:2250	Gen B	15
hsa:2064	hsa:2251	Gen B	15
hsa:2064	hsa:2252	Gen B	15
hsa:2064	hsa:2253	Gen B	15
hsa:2064	hsa:2254	Gen B	15
hsa:2064	hsa:2255	Gen B	15
hsa:2064	hsa:26281	Gen B	15
hsa:2064	hsa:26291	Gen B	15
hsa:2064	hsa:27006	Gen B	15
hsa:2064	hsa:8074	Gen B	15
hsa:2064	hsa:8817	Gen B	15
hsa:2064	hsa:8822	Gen B	15
hsa:2064	hsa:8823	Gen B	15
hsa:2064	hsa:9965	Gen B	15
hsa:2064	hsa:2263	Gen A	3
hsa:2064	hsa:2549	Gen A	17
hsa:2064	hsa:2885	Gen B	2
hsa:2064	hsa:596	Gen A	23
hsa:2064	hsa:1869	Gen A	16
hsa:2064	hsa:1870	Gen A	16
hsa:2064	hsa:1871	Gen A	16
hsa:2064	hsa:5925	Gen A	16
hsa:2064	hsa:898	Gen A	16
hsa:2064	hsa:9134	Gen A	16
hsa:2064	hsa:1027	Gen A	16
hsa:2064	hsa:1017	Gen A	16
hsa:2064	hsa:1499	Gen A	5
hsa:2064	hsa:999	Gen A	5
hsa:2064	hsa:3728	Gen A	5
hsa:2064	hsa:1495	Gen A	5
hsa:2064	hsa:1496	Gen A	5
hsa:2064	hsa:29119	Gen A	5
hsa:2064	hsa:1045	Gen A	18
hsa:2064	hsa:6469	Gen A	23
hsa:2064	hsa:5243	Gen A	23
hsa:2064	hsa:83998	Gen A	23
hsa:2064	hsa:1015	Gen A	23
hsa:2064	hsa:4583	Gen A	23
hsa:2064	hsa:7015	Gen A	22
hsa:2064	hsa:7012	Gen A	22
hsa:2064	hsa:5290	Gen A	17
hsa:2064	hsa:5291	Gen A	17
hsa:2064	hsa:5293	Gen A	17
hsa:2064	hsa:5295	Gen A	17
hsa:2064	hsa:5296	Gen A	17
hsa:2064	hsa:8503	Gen A	17
hsa:2064	hsa:25759	Gen A	6
hsa:2064	hsa:399694	Gen A	6
hsa:2064	hsa:53358	Gen A	6
hsa:2064	hsa:6464	Gen A	6
hsa:2064	hsa:4233	Gen A	3
hsa:2064	hsa:3082	Gen A	2
hsa:2064	hsa:4087	Gen A	14
hsa:2064	hsa:4088	Gen A	14
hsa:2064	hsa:7048	Gen A	14
hsa:2064	hsa:7046	Gen A	14
hsa:2064	hsa:1030	Gen A	23
hsa:2064	hsa:4089	Gen A	14
hsa:2064	hsa:7040	Gen A	14
hsa:2064	hsa:7042	Gen A	14
hsa:2064	hsa:7043	Gen A	14
hsa:2064	hsa:51384	Gen B	31
hsa:2064	hsa:54361	Gen B	31
hsa:2064	hsa:7471	Gen B	31
hsa:2064	hsa:7472	Gen B	31
hsa:2064	hsa:7473	Gen B	31
hsa:2064	hsa:7474	Gen B	31
hsa:2064	hsa:7475	Gen B	31
hsa:2064	hsa:7476	Gen B	31
hsa:2064	hsa:7477	Gen B	31
hsa:2064	hsa:7478	Gen B	31
hsa:2064	hsa:7479	Gen B	31
hsa:2064	hsa:7480	Gen B	31
hsa:2064	hsa:7481	Gen B	31
hsa:2064	hsa:7482	Gen B	31
hsa:2064	hsa:7483	Gen B	31
hsa:2064	hsa:7484	Gen B	31
hsa:2064	hsa:80326	Gen B	31
hsa:2064	hsa:81029	Gen B	31
hsa:2064	hsa:89780	Gen B	31
hsa:2064	hsa:4040	Gen B	31
hsa:2064	hsa:4041	Gen B	31
hsa:2064	hsa:11211	Gen B	31
hsa:2064	hsa:2535	Gen B	31
hsa:2064	hsa:7855	Gen B	31
hsa:2064	hsa:7976	Gen B	31
hsa:2064	hsa:8321	Gen B	31
hsa:2064	hsa:8322	Gen B	31
hsa:2064	hsa:8323	Gen B	31
hsa:2064	hsa:8324	Gen B	31
hsa:2064	hsa:8325	Gen B	31
hsa:2064	hsa:8326	Gen B	31
hsa:2064	hsa:1855	Draw	0
hsa:2064	hsa:1856	Draw	0
hsa:2064	hsa:1857	Draw	0
hsa:2064	hsa:2932	Gen A	5
hsa:2064	hsa:10023	Draw	0
hsa:2064	hsa:23401	Draw	0
hsa:2064	hsa:8312	Gen A	5
hsa:2064	hsa:8313	Gen A	5
hsa:2064	hsa:10297	Gen A	5
hsa:2064	hsa:324	Gen A	5
hsa:2064	hsa:122011	Gen A	5
hsa:2064	hsa:1452	Gen A	5
hsa:2064	hsa:10000	Gen B	11
hsa:2064	hsa:207	Gen B	11
hsa:2064	hsa:208	Gen B	11
hsa:2064	hsa:2475	Gen A	21
hsa:2064	hsa:6654	Gen A	11
hsa:2064	hsa:6655	Gen A	11
hsa:2064	hsa:3265	Gen A	13
hsa:2064	hsa:3845	Gen A	13
hsa:2064	hsa:4893	Gen A	13
hsa:2064	hsa:5604	Gen A	19
hsa:2064	hsa:5605	Gen A	19
hsa:2064	hsa:5594	Gen A	21
hsa:2064	hsa:5595	Gen A	21
hsa:2064	hsa:369	Gen A	16
hsa:2064	hsa:5894	Gen A	16
hsa:2064	hsa:673	Gen A	16
hsa:2064	hsa:6198	Gen A	22
hsa:2064	hsa:6199	Gen A	22
hsa:51176	hsa:6932	Draw	0
hsa:51176	hsa:6934	Draw	0
hsa:51176	hsa:83439	Draw	0
hsa:51176	hsa:595	Gen A	4
hsa:51176	hsa:4609	Gen A	4
hsa:51176	hsa:7157	Gen B	4
hsa:51176	hsa:51426	Gen A	5
hsa:51176	hsa:1643	Gen A	5
hsa:51176	hsa:578	Gen A	5
hsa:51176	hsa:581	Gen A	5
hsa:51176	hsa:10912	Gen A	3
hsa:51176	hsa:1647	Gen A	3
hsa:51176	hsa:4616	Gen A	3
hsa:51176	hsa:1026	Gen A	5
hsa:51176	hsa:6256	Gen A	2
hsa:51176	hsa:6257	Gen A	2
hsa:51176	hsa:6258	Gen A	2
hsa:51176	hsa:5915	Gen A	2
hsa:51176	hsa:2246	Gen B	40
hsa:51176	hsa:2247	Gen B	40
hsa:51176	hsa:2248	Gen B	40
hsa:51176	hsa:2249	Gen B	40
hsa:51176	hsa:2250	Gen B	40
hsa:51176	hsa:2251	Gen B	40
hsa:51176	hsa:2252	Gen B	40
hsa:51176	hsa:2253	Gen B	40
hsa:51176	hsa:2254	Gen B	40
hsa:51176	hsa:2255	Gen B	40
hsa:51176	hsa:26281	Gen B	40
hsa:51176	hsa:26291	Gen B	40
hsa:51176	hsa:27006	Gen B	40
hsa:51176	hsa:8074	Gen B	40
hsa:51176	hsa:8817	Gen B	40
hsa:51176	hsa:8822	Gen B	40
hsa:51176	hsa:8823	Gen B	40
hsa:51176	hsa:9965	Gen B	40
hsa:51176	hsa:2263	Gen B	22
hsa:51176	hsa:2549	Gen B	21
hsa:51176	hsa:2885	Gen B	7
hsa:51176	hsa:596	Gen A	5
hsa:51176	hsa:1869	Gen B	2
hsa:51176	hsa:1870	Gen B	2
hsa:51176	hsa:1871	Gen B	2
hsa:51176	hsa:5925	Gen B	2
hsa:51176	hsa:898	Gen B	2
hsa:51176	hsa:9134	Gen B	2
hsa:51176	hsa:1027	Gen B	2
hsa:51176	hsa:1017	Gen B	2
hsa:51176	hsa:1499	Gen B	12
hsa:51176	hsa:999	Gen B	12
hsa:51176	hsa:3728	Gen B	12
hsa:51176	hsa:1495	Gen B	12
hsa:51176	hsa:1496	Gen B	12
hsa:51176	hsa:29119	Gen B	12
hsa:51176	hsa:1045	Draw	0
hsa:51176	hsa:6469	Gen A	5
hsa:51176	hsa:5243	Gen A	5
hsa:51176	hsa:83998	Gen A	5
hsa:51176	hsa:1015	Gen A	5
hsa:51176	hsa:4583	Gen A	5
hsa:51176	hsa:7015	Gen A	4
hsa:51176	hsa:7012	Gen A	4
hsa:51176	hsa:5290	Gen B	20
hsa:51176	hsa:5291	Gen B	20
hsa:51176	hsa:5293	Gen B	20
hsa:51176	hsa:5295	Gen B	20
hsa:51176	hsa:5296	Gen B	20
hsa:51176	hsa:8503	Gen B	20
hsa:51176	hsa:25759	Gen B	20
hsa:51176	hsa:399694	Gen B	20
hsa:51176	hsa:53358	Gen B	20
hsa:51176	hsa:6464	Gen B	20
hsa:51176	hsa:4233	Gen B	22
hsa:51176	hsa:3082	Gen B	23
hsa:51176	hsa:4087	Gen B	4
hsa:51176	hsa:4088	Gen B	4
hsa:51176	hsa:7048	Gen B	4
hsa:51176	hsa:7046	Gen B	4
hsa:51176	hsa:1030	Gen A	5
hsa:51176	hsa:4089	Gen B	4
hsa:51176	hsa:7040	Gen B	4
hsa:51176	hsa:7042	Gen B	4
hsa:51176	hsa:7043	Gen B	4
hsa:51176	hsa:51384	Gen B	48
hsa:51176	hsa:54361	Gen B	48
hsa:51176	hsa:7471	Gen B	48
hsa:51176	hsa:7472	Gen B	48
hsa:51176	hsa:7473	Gen B	48
hsa:51176	hsa:7474	Gen B	48
hsa:51176	hsa:7475	Gen B	48
hsa:51176	hsa:7476	Gen B	48
hsa:51176	hsa:7477	Gen B	48
hsa:51176	hsa:7478	Gen B	48
hsa:51176	hsa:7479	Gen B	48
hsa:51176	hsa:7480	Gen B	48
hsa:51176	hsa:7481	Gen B	48
hsa:51176	hsa:7482	Gen B	48
hsa:51176	hsa:7483	Gen B	48
hsa:51176	hsa:7484	Gen B	48
hsa:51176	hsa:80326	Gen B	48
hsa:51176	hsa:81029	Gen B	48
hsa:51176	hsa:89780	Gen B	48
hsa:51176	hsa:4040	Gen B	48
hsa:51176	hsa:4041	Gen B	48
hsa:51176	hsa:11211	Gen B	48
hsa:51176	hsa:2535	Gen B	48
hsa:51176	hsa:7855	Gen B	48
hsa:51176	hsa:7976	Gen B	48
hsa:51176	hsa:8321	Gen B	48
hsa:51176	hsa:8322	Gen B	48
hsa:51176	hsa:8323	Gen B	48
hsa:51176	hsa:8324	Gen B	48
hsa:51176	hsa:8325	Gen B	48
hsa:51176	hsa:8326	Gen B	48
hsa:51176	hsa:1855	Gen B	17
hsa:51176	hsa:1856	Gen B	17
hsa:51176	hsa:1857	Gen B	17
hsa:51176	hsa:2932	Gen B	12
hsa:51176	hsa:10023	Gen B	17
hsa:51176	hsa:23401	Gen B	17
hsa:51176	hsa:8312	Gen B	12
hsa:51176	hsa:8313	Gen B	12
hsa:51176	hsa:10297	Gen B	12
hsa:51176	hsa:324	Gen B	12
hsa:51176	hsa:122011	Gen B	12
hsa:51176	hsa:1452	Gen B	12
hsa:51176	hsa:10000	Gen B	28
hsa:51176	hsa:207	Gen B	28
hsa:51176	hsa:208	Gen B	28
hsa:51176	hsa:2475	Gen A	3
hsa:51176	hsa:6654	Gen B	6
hsa:51176	hsa:6655	Gen B	6
hsa:51176	hsa:3265	Gen B	4
hsa:51176	hsa:3845	Gen B	4
hsa:51176	hsa:4893	Gen B	4
hsa:51176	hsa:5604	Gen A	2
hsa:51176	hsa:5605	Gen A	2
hsa:51176	hsa:5594	Gen A	4
hsa:51176	hsa:5595	Gen A	4
hsa:51176	hsa:369	Gen B	1
hsa:51176	hsa:5894	Gen B	1
hsa:51176	hsa:673	Gen B	1
hsa:51176	hsa:6198	Gen A	4
hsa:51176	hsa:6199	Gen A	4
hsa:6932	hsa:6934	Draw	0
hsa:6932	hsa:83439	Draw	0
hsa:6932	hsa:595	Gen A	4
hsa:6932	hsa:4609	Gen A	4
hsa:6932	hsa:7157	Gen B	4
hsa:6932	hsa:51426	Gen A	5
hsa:6932	hsa:1643	Gen A	5
hsa:6932	hsa:578	Gen A	5
hsa:6932	hsa:581	Gen A	5
hsa:6932	hsa:10912	Gen A	3
hsa:6932	hsa:1647	Gen A	3
hsa:6932	hsa:4616	Gen A	3
hsa:6932	hsa:1026	Gen A	5
hsa:6932	hsa:6256	Gen A	2
hsa:6932	hsa:6257	Gen A	2
hsa:6932	hsa:6258	Gen A	2
hsa:6932	hsa:5915	Gen A	2
hsa:6932	hsa:2246	Gen B	40
hsa:6932	hsa:2247	Gen B	40
hsa:6932	hsa:2248	Gen B	40
hsa:6932	hsa:2249	Gen B	40
hsa:6932	hsa:2250	Gen B	40
hsa:6932	hsa:2251	Gen B	40
hsa:6932	hsa:2252	Gen B	40
hsa:6932	hsa:2253	Gen B	40
hsa:6932	hsa:2254	Gen B	40
hsa:6932	hsa:2255	Gen B	40
hsa:6932	hsa:26281	Gen B	40
hsa:6932	hsa:26291	Gen B	40
hsa:6932	hsa:27006	Gen B	40
hsa:6932	hsa:8074	Gen B	40
hsa:6932	hsa:8817	Gen B	40
hsa:6932	hsa:8822	Gen B	40
hsa:6932	hsa:8823	Gen B	40
hsa:6932	hsa:9965	Gen B	40
hsa:6932	hsa:2263	Gen B	22
hsa:6932	hsa:2549	Gen B	21
hsa:6932	hsa:2885	Gen B	7
hsa:6932	hsa:596	Gen A	5
hsa:6932	hsa:1869	Gen B	2
hsa:6932	hsa:1870	Gen B	2
hsa:6932	hsa:1871	Gen B	2
hsa:6932	hsa:5925	Gen B	2
hsa:6932	hsa:898	Gen B	2
hsa:6932	hsa:9134	Gen B	2
hsa:6932	hsa:1027	Gen B	2
hsa:6932	hsa:1017	Gen B	2
hsa:6932	hsa:1499	Gen B	12
hsa:6932	hsa:999	Gen B	12
hsa:6932	hsa:3728	Gen B	12
hsa:6932	hsa:1495	Gen B	12
hsa:6932	hsa:1496	Gen B	12
hsa:6932	hsa:29119	Gen B	12
hsa:6932	hsa:1045	Draw	0
hsa:6932	hsa:6469	Gen A	5
hsa:6932	hsa:5243	Gen A	5
hsa:6932	hsa:83998	Gen A	5
hsa:6932	hsa:1015	Gen A	5
hsa:6932	hsa:4583	Gen A	5
hsa:6932	hsa:7015	Gen A	4
hsa:6932	hsa:7012	Gen A	4
hsa:6932	hsa:5290	Gen B	20
hsa:6932	hsa:5291	Gen B	20
hsa:6932	hsa:5293	Gen B	20
hsa:6932	hsa:5295	Gen B	20
hsa:6932	hsa:5296	Gen B	20
hsa:6932	hsa:8503	Gen B	20
hsa:6932	hsa:25759	Gen B	20
hsa:6932	hsa:399694	Gen B	20
hsa:6932	hsa:53358	Gen B	20
hsa:6932	hsa:6464	Gen B	20
hsa:6932	hsa:4233	Gen B	22
hsa:6932	hsa:3082	Gen B	23
hsa:6932	hsa:4087	Gen B	4
hsa:6932	hsa:4088	Gen B	4
hsa:6932	hsa:7048	Gen B	4
hsa:6932	hsa:7046	Gen B	4
hsa:6932	hsa:1030	Gen A	5
hsa:6932	hsa:4089	Gen B	4
hsa:6932	hsa:7040	Gen B	4
hsa:6932	hsa:7042	Gen B	4
hsa:6932	hsa:7043	Gen B	4
hsa:6932	hsa:51384	Gen B	48
hsa:6932	hsa:54361	Gen B	48
hsa:6932	hsa:7471	Gen B	48
hsa:6932	hsa:7472	Gen B	48
