Gen A	Gen B	Winner	Strength
hsa:1643	hsa:54361	Gen B	37
hsa:1643	hsa:7471	Gen B	37
hsa:1643	hsa:7472	Gen B	37
hsa:1643	hsa:7473	Gen B	37
hsa:1643	hsa:7474	Gen B	37
hsa:1643	hsa:7475	Gen B	37
hsa:1643	hsa:7476	Gen B	37
hsa:1643	hsa:7477	Gen B	37
hsa:1643	hsa:7478	Gen B	37
hsa:1643	hsa:7479	Gen B	37
hsa:1643	hsa:7480	Gen B	37
hsa:1643	hsa:7481	Gen B	37
hsa:1643	hsa:7482	Gen B	37
hsa:1643	hsa:7483	Gen B	37
hsa:1643	hsa:7484	Gen B	37
hsa:1643	hsa:80326	Gen B	37
hsa:1643	hsa:81029	Gen B	37
hsa:1643	hsa:89780	Gen B	37
hsa:1643	hsa:5727	Gen B	1
hsa:1643	hsa:8643	Gen B	1
hsa:1643	hsa:64399	Draw	0
hsa:1643	hsa:650	Gen B	1
hsa:1643	hsa:652	Gen B	1
hsa:1643	hsa:11211	Gen B	18
hsa:1643	hsa:2535	Gen B	18
hsa:1643	hsa:7855	Gen B	18
hsa:1643	hsa:7976	Gen B	18
hsa:1643	hsa:8321	Gen B	18
hsa:1643	hsa:8322	Gen B	18
hsa:1643	hsa:8323	Gen B	18
hsa:1643	hsa:8324	Gen B	18
hsa:1643	hsa:8325	Gen B	18
hsa:1643	hsa:8326	Gen B	18
hsa:1643	hsa:1855	Gen B	8
hsa:1643	hsa:1856	Gen B	8
hsa:1643	hsa:1857	Gen B	8
hsa:1643	hsa:6469	Draw	0
hsa:1643	hsa:374654	Gen B	47
hsa:578	hsa:581	Draw	0
hsa:578	hsa:10912	Gen B	2
hsa:578	hsa:1647	Gen B	2
hsa:578	hsa:4616	Gen B	2
hsa:578	hsa:1026	Draw	0
hsa:578	hsa:2932	Gen B	5
hsa:578	hsa:1499	Gen B	4
hsa:578	hsa:51176	Gen B	3
hsa:578	hsa:6932	Gen B	3
hsa:578	hsa:6934	Gen B	3
hsa:578	hsa:83439	Gen B	3
hsa:578	hsa:6608	Gen B	46
hsa:578	hsa:51684	Gen B	47
hsa:578	hsa:2735	Gen B	45
hsa:578	hsa:2736	Gen B	45
hsa:578	hsa:2737	Gen B	45
hsa:578	hsa:51384	Gen B	37
hsa:578	hsa:54361	Gen B	37
hsa:578	hsa:7471	Gen B	37
hsa:578	hsa:7472	Gen B	37
hsa:578	hsa:7473	Gen B	37
hsa:578	hsa:7474	Gen B	37
hsa:578	hsa:7475	Gen B	37
hsa:578	hsa:7476	Gen B	37
hsa:578	hsa:7477	Gen B	37
hsa:578	hsa:7478	Gen B	37
hsa:578	hsa:7479	Gen B	37
hsa:578	hsa:7480	Gen B	37
hsa:578	hsa:7481	Gen B	37
hsa:578	hsa:7482	Gen B	37
hsa:578	hsa:7483	Gen B	37
hsa:578	hsa:7484	Gen B	37
hsa:578	hsa:80326	Gen B	37
hsa:578	hsa:81029	Gen B	37
hsa:578	hsa:89780	Gen B	37
hsa:578	hsa:5727	Gen B	1
hsa:578	hsa:8643	Gen B	1
hsa:578	hsa:64399	Draw	0
hsa:578	hsa:650	Gen B	1
hsa:578	hsa:652	Gen B	1
hsa:578	hsa:11211	Gen B	18
hsa:578	hsa:2535	Gen B	18
hsa:578	hsa:7855	Gen B	18
hsa:578	hsa:7976	Gen B	18
hsa:578	hsa:8321	Gen B	18
hsa:578	hsa:8322	Gen B	18
hsa:578	hsa:8323	Gen B	18
hsa:578	hsa:8324	Gen B	18
hsa:578	hsa:8325	Gen B	18
hsa:578	hsa:8326	Gen B	18
hsa:578	hsa:1855	Gen B	8
hsa:578	hsa:1856	Gen B	8
hsa:578	hsa:1857	Gen B	8
hsa:578	hsa:6469	Draw	0
hsa:578	hsa:374654	Gen B	47
hsa:581	hsa:10912	Gen B	2
hsa:581	hsa:1647	Gen B	2
hsa:581	hsa:4616	Gen B	2
hsa:581	hsa:1026	Draw	0
hsa:581	hsa:2932	Gen B	5
hsa:581	hsa:1499	Gen B	4
hsa:581	hsa:51176	Gen B	3
hsa:581	hsa:6932	Gen B	3
hsa:581	hsa:6934	Gen B	3
hsa:581	hsa:83439	Gen B	3
hsa:581	hsa:6608	Gen B	46
hsa:581	hsa:51684	Gen B	47
hsa:581	hsa:2735	Gen B	45
hsa:581	hsa:2736	Gen B	45
hsa:581	hsa:2737	Gen B	45
hsa:581	hsa:51384	Gen B	37
hsa:581	hsa:54361	Gen B	37
hsa:581	hsa:7471	Gen B	37
hsa:581	hsa:7472	Gen B	37
hsa:581	hsa:7473	Gen B	37
hsa:581	hsa:7474	Gen B	37
hsa:581	hsa:7475	Gen B	37
hsa:581	hsa:7476	Gen B	37
hsa:581	hsa:7477	Gen B	37
hsa:581	hsa:7478	Gen B	37
hsa:581	hsa:7479	Gen B	37
hsa:581	hsa:7480	Gen B	37
hsa:581	hsa:7481	Gen B	37
hsa:581	hsa:7482	Gen B	37
hsa:581	hsa:7483	Gen B	37
hsa:581	hsa:7484	Gen B	37
hsa:581	hsa:80326	Gen B	37
hsa:581	hsa:81029	Gen B	37
hsa:581	hsa:89780	Gen B	37
hsa:581	hsa:5727	Gen B	1
hsa:581	hsa:8643	Gen B	1
hsa:581	hsa:64399	Draw	0
hsa:581	hsa:650	Gen B	1
hsa:581	hsa:652	Gen B	1
hsa:581	hsa:11211	Gen B	18
hsa:581	hsa:2535	Gen B	18
hsa:581	hsa:7855	Gen B	18
hsa:581	hsa:7976	Gen B	18
hsa:581	hsa:8321	Gen B	18
hsa:581	hsa:8322	Gen B	18
hsa:581	hsa:8323	Gen B	18
hsa:581	hsa:8324	Gen B	18
hsa:581	hsa:8325	Gen B	18
hsa:581	hsa:8326	Gen B	18
hsa:581	hsa:1855	Gen B	8
hsa:581	hsa:1856	Gen B	8
hsa:581	hsa:1857	Gen B	8
hsa:581	hsa:6469	Draw	0
hsa:581	hsa:374654	Gen B	47
hsa:10912	hsa:1647	Draw	0
hsa:10912	hsa:4616	Draw	0
hsa:10912	hsa:1026	Gen A	2
hsa:10912	hsa:2932	Gen B	3
hsa:10912	hsa:1499	Gen B	2
hsa:10912	hsa:51176	Gen B	1
hsa:10912	hsa:6932	Gen B	1
hsa:10912	hsa:6934	Gen B	1
hsa:10912	hsa:83439	Gen B	1
hsa:10912	hsa:6608	Gen B	44
hsa:10912	hsa:51684	Gen B	45
hsa:10912	hsa:2735	Gen B	43
hsa:10912	hsa:2736	Gen B	43
hsa:10912	hsa:2737	Gen B	43
hsa:10912	hsa:51384	Gen B	35
hsa:10912	hsa:54361	Gen B	35
hsa:10912	hsa:7471	Gen B	35
hsa:10912	hsa:7472	Gen B	35
hsa:10912	hsa:7473	Gen B	35
hsa:10912	hsa:7474	Gen B	35
hsa:10912	hsa:7475	Gen B	35
hsa:10912	hsa:7476	Gen B	35
hsa:10912	hsa:7477	Gen B	35
hsa:10912	hsa:7478	Gen B	35
hsa:10912	hsa:7479	Gen B	35
hsa:10912	hsa:7480	Gen B	35
hsa:10912	hsa:7481	Gen B	35
hsa:10912	hsa:7482	Gen B	35
hsa:10912	hsa:7483	Gen B	35
hsa:10912	hsa:7484	Gen B	35
hsa:10912	hsa:80326	Gen B	35
hsa:10912	hsa:81029	Gen B	35
hsa:10912	hsa:89780	Gen B	35
hsa:10912	hsa:5727	Gen A	1
hsa:10912	hsa:8643	Gen A	1
hsa:10912	hsa:64399	Gen A	2
hsa:10912	hsa:650	Gen A	1
hsa:10912	hsa:652	Gen A	1
hsa:10912	hsa:11211	Gen B	16
hsa:10912	hsa:2535	Gen B	16
hsa:10912	hsa:7855	Gen B	16
hsa:10912	hsa:7976	Gen B	16
hsa:10912	hsa:8321	Gen B	16
hsa:10912	hsa:8322	Gen B	16
hsa:10912	hsa:8323	Gen B	16
hsa:10912	hsa:8324	Gen B	16
hsa:10912	hsa:8325	Gen B	16
hsa:10912	hsa:8326	Gen B	16
hsa:10912	hsa:1855	Gen B	6
hsa:10912	hsa:1856	Gen B	6
hsa:10912	hsa:1857	Gen B	6
hsa:10912	hsa:6469	Gen A	2
hsa:10912	hsa:374654	Gen B	45
hsa:1647	hsa:4616	Draw	0
hsa:1647	hsa:1026	Gen A	2
hsa:1647	hsa:2932	Gen B	3
hsa:1647	hsa:1499	Gen B	2
hsa:1647	hsa:51176	Gen B	1
hsa:1647	hsa:6932	Gen B	1
hsa:1647	hsa:6934	Gen B	1
hsa:1647	hsa:83439	Gen B	1
hsa:1647	hsa:6608	Gen B	44
hsa:1647	hsa:51684	Gen B	45
hsa:1647	hsa:2735	Gen B	43
hsa:1647	hsa:2736	Gen B	43
hsa:1647	hsa:2737	Gen B	43
hsa:1647	hsa:51384	Gen B	35
hsa:1647	hsa:54361	Gen B	35
hsa:1647	hsa:7471	Gen B	35
hsa:1647	hsa:7472	Gen B	35
hsa:1647	hsa:7473	Gen B	35
hsa:1647	hsa:7474	Gen B	35
hsa:1647	hsa:7475	Gen B	35
hsa:1647	hsa:7476	Gen B	35
hsa:1647	hsa:7477	Gen B	35
hsa:1647	hsa:7478	Gen B	35
hsa:1647	hsa:7479	Gen B	35
hsa:1647	hsa:7480	Gen B	35
hsa:1647	hsa:7481	Gen B	35
hsa:1647	hsa:7482	Gen B	35
hsa:1647	hsa:7483	Gen B	35
hsa:1647	hsa:7484	Gen B	35
hsa:1647	hsa:80326	Gen B	35
hsa:1647	hsa:81029	Gen B	35
hsa:1647	hsa:89780	Gen B	35
hsa:1647	hsa:5727	Gen A	1
hsa:1647	hsa:8643	Gen A	1
hsa:1647	hsa:64399	Gen A	2
hsa:1647	hsa:650	Gen A	1
hsa:1647	hsa:652	Gen A	1
hsa:1647	hsa:11211	Gen B	16
hsa:1647	hsa:2535	Gen B	16
hsa:1647	hsa:7855	Gen B	16
hsa:1647	hsa:7976	Gen B	16
hsa:1647	hsa:8321	Gen B	16
hsa:1647	hsa:8322	Gen B	16
hsa:1647	hsa:8323	Gen B	16
hsa:1647	hsa:8324	Gen B	16
hsa:1647	hsa:8325	Gen B	16
hsa:1647	hsa:8326	Gen B	16
hsa:1647	hsa:1855	Gen B	6
hsa:1647	hsa:1856	Gen B	6
hsa:1647	hsa:1857	Gen B	6
hsa:1647	hsa:6469	Gen A	2
hsa:1647	hsa:374654	Gen B	45
hsa:4616	hsa:1026	Gen A	2
hsa:4616	hsa:2932	Gen B	3
hsa:4616	hsa:1499	Gen B	2
hsa:4616	hsa:51176	Gen B	1
hsa:4616	hsa:6932	Gen B	1
hsa:4616	hsa:6934	Gen B	1
hsa:4616	hsa:83439	Gen B	1
hsa:4616	hsa:6608	Gen B	44
hsa:4616	hsa:51684	Gen B	45
hsa:4616	hsa:2735	Gen B	43
hsa:4616	hsa:2736	Gen B	43
hsa:4616	hsa:2737	Gen B	43
hsa:4616	hsa:51384	Gen B	35
hsa:4616	hsa:54361	Gen B	35
hsa:4616	hsa:7471	Gen B	35
hsa:4616	hsa:7472	Gen B	35
hsa:4616	hsa:7473	Gen B	35
hsa:4616	hsa:7474	Gen B	35
hsa:4616	hsa:7475	Gen B	35
hsa:4616	hsa:7476	Gen B	35
hsa:4616	hsa:7477	Gen B	35
hsa:4616	hsa:7478	Gen B	35
hsa:4616	hsa:7479	Gen B	35
hsa:4616	hsa:7480	Gen B	35
hsa:4616	hsa:7481	Gen B	35
hsa:4616	hsa:7482	Gen B	35
hsa:4616	hsa:7483	Gen B	35
hsa:4616	hsa:7484	Gen B	35
hsa:4616	hsa:80326	Gen B	35
hsa:4616	hsa:81029	Gen B	35
hsa:4616	hsa:89780	Gen B	35
hsa:4616	hsa:5727	Gen A	1
hsa:4616	hsa:8643	Gen A	1
hsa:4616	hsa:64399	Gen A	2
hsa:4616	hsa:650	Gen A	1
hsa:4616	hsa:652	Gen A	1
hsa:4616	hsa:11211	Gen B	16
hsa:4616	hsa:2535	Gen B	16
hsa:4616	hsa:7855	Gen B	16
hsa:4616	hsa:7976	Gen B	16
hsa:4616	hsa:8321	Gen B	16
hsa:4616	hsa:8322	Gen B	16
hsa:4616	hsa:8323	Gen B	16
hsa:4616	hsa:8324	Gen B	16
hsa:4616	hsa:8325	Gen B	16
hsa:4616	hsa:8326	Gen B	16
hsa:4616	hsa:1855	Gen B	6
hsa:4616	hsa:1856	Gen B	6
hsa:4616	hsa:1857	Gen B	6
hsa:4616	hsa:6469	Gen A	2
hsa:4616	hsa:374654	Gen B	45
hsa:1026	hsa:2932	Gen B	5
hsa:1026	hsa:1499	Gen B	4
hsa:1026	hsa:51176	Gen B	3
hsa:1026	hsa:6932	Gen B	3
hsa:1026	hsa:6934	Gen B	3
hsa:1026	hsa:83439	Gen B	3
hsa:1026	hsa:6608	Gen B	46
hsa:1026	hsa:51684	Gen B	47
hsa:1026	hsa:2735	Gen B	45
hsa:1026	hsa:2736	Gen B	45
hsa:1026	hsa:2737	Gen B	45
hsa:1026	hsa:51384	Gen B	37
hsa:1026	hsa:54361	Gen B	37
hsa:1026	hsa:7471	Gen B	37
hsa:1026	hsa:7472	Gen B	37
hsa:1026	hsa:7473	Gen B	37
hsa:1026	hsa:7474	Gen B	37
hsa:1026	hsa:7475	Gen B	37
hsa:1026	hsa:7476	Gen B	37
hsa:1026	hsa:7477	Gen B	37
hsa:1026	hsa:7478	Gen B	37
hsa:1026	hsa:7479	Gen B	37
hsa:1026	hsa:7480	Gen B	37
hsa:1026	hsa:7481	Gen B	37
hsa:1026	hsa:7482	Gen B	37
hsa:1026	hsa:7483	Gen B	37
hsa:1026	hsa:7484	Gen B	37
hsa:1026	hsa:80326	Gen B	37
hsa:1026	hsa:81029	Gen B	37
hsa:1026	hsa:89780	Gen B	37
hsa:1026	hsa:5727	Gen B	1
hsa:1026	hsa:8643	Gen B	1
hsa:1026	hsa:64399	Draw	0
hsa:1026	hsa:650	Gen B	1
hsa:1026	hsa:652	Gen B	1
hsa:1026	hsa:11211	Gen B	18
hsa:1026	hsa:2535	Gen B	18
hsa:1026	hsa:7855	Gen B	18
hsa:1026	hsa:7976	Gen B	18
hsa:1026	hsa:8321	Gen B	18
hsa:1026	hsa:8322	Gen B	18
hsa:1026	hsa:8323	Gen B	18
hsa:1026	hsa:8324	Gen B	18
hsa:1026	hsa:8325	Gen B	18
hsa:1026	hsa:8326	Gen B	18
hsa:1026	hsa:1855	Gen B	8
hsa:1026	hsa:1856	Gen B	8
hsa:1026	hsa:1857	Gen B	8
hsa:1026	hsa:6469	Draw	0
hsa:1026	hsa:374654	Gen B	47
hsa:2932	hsa:1499	Gen B	4
hsa:2932	hsa:51176	Gen A	1
hsa:2932	hsa:6932	Gen A	1
hsa:2932	hsa:6934	Gen A	1
hsa:2932	hsa:83439	Gen A	1
hsa:2932	hsa:6608	Gen B	35
hsa:2932	hsa:51684	Gen B	36
hsa:2932	hsa:2735	Gen B	34
hsa:2932	hsa:2736	Gen B	34
hsa:2932	hsa:2737	Gen B	34
hsa:2932	hsa:51384	Gen B	26
hsa:2932	hsa:54361	Gen B	26
hsa:2932	hsa:7471	Gen B	26
hsa:2932	hsa:7472	Gen B	26
hsa:2932	hsa:7473	Gen B	26
hsa:2932	hsa:7474	Gen B	26
hsa:2932	hsa:7475	Gen B	26
hsa:2932	hsa:7476	Gen B	26
hsa:2932	hsa:7477	Gen B	26
hsa:2932	hsa:7478	Gen B	26
hsa:2932	hsa:7479	Gen B	26
hsa:2932	hsa:7480	Gen B	26
hsa:2932	hsa:7481	Gen B	26
hsa:2932	hsa:7482	Gen B	26
hsa:2932	hsa:7483	Gen B	26
hsa:2932	hsa:7484	Gen B	26
hsa:2932	hsa:80326	Gen B	26
hsa:2932	hsa:81029	Gen B	26
hsa:2932	hsa:89780	Gen B	26
hsa:2932	hsa:5727	Gen A	4
hsa:2932	hsa:8643	Gen A	4
hsa:2932	hsa:64399	Gen A	5
hsa:2932	hsa:650	Gen A	4
hsa:2932	hsa:652	Gen A	4
hsa:2932	hsa:11211	Gen B	7
hsa:2932	hsa:2535	Gen B	7
hsa:2932	hsa:7855	Gen B	7
hsa:2932	hsa:7976	Gen B	7
hsa:2932	hsa:8321	Gen B	7
hsa:2932	hsa:8322	Gen B	7
hsa:2932	hsa:8323	Gen B	7
hsa:2932	hsa:8324	Gen B	7
hsa:2932	hsa:8325	Gen B	7
hsa:2932	hsa:8326	Gen B	7
hsa:2932	hsa:1855	Gen A	3
hsa:2932	hsa:1856	Gen A	3
hsa:2932	hsa:1857	Gen A	3
hsa:2932	hsa:6469	Gen A	5
hsa:2932	hsa:374654	Gen B	36
hsa:1499	hsa:51176	Draw	0
hsa:1499	hsa:6932	Draw	0
hsa:1499	hsa:6934	Draw	0
hsa:1499	hsa:83439	Draw	0
hsa:1499	hsa:6608	Gen B	37
hsa:1499	hsa:51684	Gen B	38
hsa:1499	hsa:2735	Gen B	36
hsa:1499	hsa:2736	Gen B	36
hsa:1499	hsa:2737	Gen B	36
hsa:1499	hsa:51384	Gen B	28
hsa:1499	hsa:54361	Gen B	28
hsa:1499	hsa:7471	Gen B	28
hsa:1499	hsa:7472	Gen B	28
hsa:1499	hsa:7473	Gen B	28
hsa:1499	hsa:7474	Gen B	28
hsa:1499	hsa:7475	Gen B	28
hsa:1499	hsa:7476	Gen B	28
hsa:1499	hsa:7477	Gen B	28
hsa:1499	hsa:7478	Gen B	28
hsa:1499	hsa:7479	Gen B	28
hsa:1499	hsa:7480	Gen B	28
hsa:1499	hsa:7481	Gen B	28
hsa:1499	hsa:7482	Gen B	28
hsa:1499	hsa:7483	Gen B	28
hsa:1499	hsa:7484	Gen B	28
hsa:1499	hsa:80326	Gen B	28
hsa:1499	hsa:81029	Gen B	28
hsa:1499	hsa:89780	Gen B	28
hsa:1499	hsa:5727	Gen A	3
hsa:1499	hsa:8643	Gen A	3
hsa:1499	hsa:64399	Gen A	4
hsa:1499	hsa:650	Gen A	3
hsa:1499	hsa:652	Gen A	3
hsa:1499	hsa:11211	Gen B	9
hsa:1499	hsa:2535	Gen B	9
hsa:1499	hsa:7855	Gen B	9
hsa:1499	hsa:7976	Gen B	9
hsa:1499	hsa:8321	Gen B	9
hsa:1499	hsa:8322	Gen B	9
hsa:1499	hsa:8323	Gen B	9
hsa:1499	hsa:8324	Gen B	9
hsa:1499	hsa:8325	Gen B	9
hsa:1499	hsa:8326	Gen B	9
hsa:1499	hsa:1855	Gen A	1
hsa:1499	hsa:1856	Gen A	1
hsa:1499	hsa:1857	Gen A	1
hsa:1499	hsa:6469	Gen A	4
hsa:1499	hsa:374654	Gen B	38
hsa:51176	hsa:6932	Draw	0
hsa:51176	hsa:6934	Draw	0
hsa:51176	hsa:83439	Draw	0
hsa:51176	hsa:6608	Gen B	42
hsa:51176	hsa:51684	Gen B	43
hsa:51176	hsa:2735	Gen B	41
hsa:51176	hsa:2736	Gen B	41
hsa:51176	hsa:2737	Gen B	41
hsa:51176	hsa:51384	Gen B	33
hsa:51176	hsa:54361	Gen B	33
hsa:51176	hsa:7471	Gen B	33
hsa:51176	hsa:7472	Gen B	33
hsa:51176	hsa:7473	Gen B	33
hsa:51176	hsa:7474	Gen B	33
hsa:51176	hsa:7475	Gen B	33
hsa:51176	hsa:7476	Gen B	33
hsa:51176	hsa:7477	Gen B	33
hsa:51176	hsa:7478	Gen B	33
hsa:51176	hsa:7479	Gen B	33
hsa:51176	hsa:7480	Gen B	33
hsa:51176	hsa:7481	Gen B	33
hsa:51176	hsa:7482	Gen B	33
hsa:51176	hsa:7483	Gen B	33
hsa:51176	hsa:7484	Gen B	33
hsa:51176	hsa:80326	Gen B	33
hsa:51176	hsa:81029	Gen B	33
hsa:51176	hsa:89780	Gen B	33
hsa:51176	hsa:5727	Gen A	2
hsa:51176	hsa:8643	Gen A	2
hsa:51176	hsa:64399	Gen A	3
hsa:51176	hsa:650	Gen A	2
hsa:51176	hsa:652	Gen A	2
hsa:51176	hsa:11211	Gen B	14
hsa:51176	hsa:2535	Gen B	14
hsa:51176	hsa:7855	Gen B	14
hsa:51176	hsa:7976	Gen B	14
hsa:51176	hsa:8321	Gen B	14
hsa:51176	hsa:8322	Gen B	14
hsa:51176	hsa:8323	Gen B	14
hsa:51176	hsa:8324	Gen B	14
hsa:51176	hsa:8325	Gen B	14
hsa:51176	hsa:8326	Gen B	14
hsa:51176	hsa:1855	Gen B	4
hsa:51176	hsa:1856	Gen B	4
hsa:51176	hsa:1857	Gen B	4
hsa:51176	hsa:6469	Gen A	3
hsa:51176	hsa:374654	Gen B	43
hsa:6932	hsa:6934	Draw	0
hsa:6932	hsa:83439	Draw	0
hsa:6932	hsa:6608	Gen B	42
hsa:6932	hsa:51684	Gen B	43
hsa:6932	hsa:2735	Gen B	41
hsa:6932	hsa:2736	Gen B	41
hsa:6932	hsa:2737	Gen B	41
hsa:6932	hsa:51384	Gen B	33
hsa:6932	hsa:54361	Gen B	33
hsa:6932	hsa:7471	Gen B	33
hsa:6932	hsa:7472	Gen B	33
hsa:6932	hsa:7473	Gen B	33
hsa:6932	hsa:7474	Gen B	33
hsa:6932	hsa:7475	Gen B	33
hsa:6932	hsa:7476	Gen B	33
hsa:6932	hsa:7477	Gen B	33
hsa:6932	hsa:7478	Gen B	33
hsa:6932	hsa:7479	Gen B	33
hsa:6932	hsa:7480	Gen B	33
hsa:6932	hsa:7481	Gen B	33
hsa:6932	hsa:7482	Gen B	33
hsa:6932	hsa:7483	Gen B	33
hsa:6932	hsa:7484	Gen B	33
hsa:6932	hsa:80326	Gen B	33
hsa:6932	hsa:81029	Gen B	33
hsa:6932	hsa:89780	Gen B	33
hsa:6932	hsa:5727	Gen A	2
hsa:6932	hsa:8643	Gen A	2
hsa:6932	hsa:64399	Gen A	3
hsa:6932	hsa:650	Gen A	2
hsa:6932	hsa:652	Gen A	2
hsa:6932	hsa:11211	Gen B	14
hsa:6932	hsa:2535	Gen B	14
hsa:6932	hsa:7855	Gen B	14
hsa:6932	hsa:7976	Gen B	14
hsa:6932	hsa:8321	Gen B	14
hsa:6932	hsa:8322	Gen B	14
hsa:6932	hsa:8323	Gen B	14
hsa:6932	hsa:8324	Gen B	14
hsa:6932	hsa:8325	Gen B	14
hsa:6932	hsa:8326	Gen B	14
hsa:6932	hsa:1855	Gen B	4
hsa:6932	hsa:1856	Gen B	4
