Gen A	Gen B	Winner	Strength
hsa:5894	hsa:5156	Gen B	38
hsa:5894	hsa:5159	Gen B	38
hsa:5894	hsa:898	Gen A	8
hsa:5894	hsa:9134	Gen A	8
hsa:5894	hsa:5925	Gen A	8
hsa:5894	hsa:1387	Gen A	18
hsa:5894	hsa:2033	Gen A	18
hsa:5894	hsa:4792	Gen A	16
hsa:5894	hsa:5290	Gen A	12
hsa:5894	hsa:5291	Gen A	12
hsa:5894	hsa:5293	Gen A	12
hsa:5894	hsa:5295	Gen A	12
hsa:5894	hsa:5296	Gen A	12
hsa:5894	hsa:8503	Gen A	12
hsa:5894	hsa:1869	Gen A	8
hsa:5894	hsa:1870	Gen A	8
hsa:5894	hsa:1871	Gen A	8
hsa:5894	hsa:51176	Gen A	14
hsa:5894	hsa:6932	Gen A	14
hsa:5894	hsa:6934	Gen A	14
hsa:5894	hsa:83439	Gen A	14
hsa:5894	hsa:7157	Gen A	22
hsa:5894	hsa:595	Gen A	22
hsa:5894	hsa:4824	Gen B	62
hsa:5894	hsa:4790	Gen A	16
hsa:5894	hsa:5970	Gen A	16
hsa:5894	hsa:596	Gen A	22
hsa:5894	hsa:354	Gen A	8
hsa:673	hsa:5604	Gen A	4
hsa:673	hsa:5605	Gen A	4
hsa:673	hsa:5594	Gen A	8
hsa:673	hsa:5595	Gen A	8
hsa:673	hsa:367	Draw	0
hsa:673	hsa:10000	Gen B	60
hsa:673	hsa:207	Gen B	60
hsa:673	hsa:208	Gen B	60
hsa:673	hsa:2932	Gen B	12
hsa:673	hsa:1027	Gen A	8
hsa:673	hsa:1026	Gen A	22
hsa:673	hsa:2308	Gen A	22
hsa:673	hsa:572	Gen A	22
hsa:673	hsa:842	Gen A	22
hsa:673	hsa:2475	Gen A	22
hsa:673	hsa:1147	Gen A	10
hsa:673	hsa:3551	Gen A	10
hsa:673	hsa:8517	Gen A	10
hsa:673	hsa:4193	Gen A	20
hsa:673	hsa:1017	Gen A	8
hsa:673	hsa:3320	Gen A	8
hsa:673	hsa:3326	Gen A	8
hsa:673	hsa:7184	Gen A	8
hsa:673	hsa:1499	Gen A	6
hsa:673	hsa:10488	Gen A	2
hsa:673	hsa:1385	Gen A	2
hsa:673	hsa:148327	Gen A	2
hsa:673	hsa:468	Gen A	2
hsa:673	hsa:64764	Gen A	2
hsa:673	hsa:84699	Gen A	2
hsa:673	hsa:90993	Gen A	2
hsa:673	hsa:9586	Gen A	2
hsa:673	hsa:6654	Gen B	8
hsa:673	hsa:6655	Gen B	8
hsa:673	hsa:2885	Gen B	10
hsa:673	hsa:3265	Gen B	4
hsa:673	hsa:3845	Gen B	4
hsa:673	hsa:4893	Gen B	4
hsa:673	hsa:5170	Gen B	62
hsa:673	hsa:1950	Gen B	54
hsa:673	hsa:3479	Gen B	54
hsa:673	hsa:3630	Gen B	54
hsa:673	hsa:5154	Gen B	54
hsa:673	hsa:5155	Gen B	54
hsa:673	hsa:56034	Gen B	54
hsa:673	hsa:7039	Gen B	54
hsa:673	hsa:80310	Gen B	54
hsa:673	hsa:1956	Gen B	38
hsa:673	hsa:2064	Gen B	38
hsa:673	hsa:2260	Gen B	38
hsa:673	hsa:2263	Gen B	38
hsa:673	hsa:3480	Gen B	38
hsa:673	hsa:3645	Gen B	38
hsa:673	hsa:5156	Gen B	38
hsa:673	hsa:5159	Gen B	38
hsa:673	hsa:898	Gen A	8
hsa:673	hsa:9134	Gen A	8
hsa:673	hsa:5925	Gen A	8
hsa:673	hsa:1387	Gen A	18
hsa:673	hsa:2033	Gen A	18
hsa:673	hsa:4792	Gen A	16
hsa:673	hsa:5290	Gen A	12
hsa:673	hsa:5291	Gen A	12
hsa:673	hsa:5293	Gen A	12
hsa:673	hsa:5295	Gen A	12
hsa:673	hsa:5296	Gen A	12
hsa:673	hsa:8503	Gen A	12
hsa:673	hsa:1869	Gen A	8
hsa:673	hsa:1870	Gen A	8
hsa:673	hsa:1871	Gen A	8
hsa:673	hsa:51176	Gen A	14
hsa:673	hsa:6932	Gen A	14
hsa:673	hsa:6934	Gen A	14
hsa:673	hsa:83439	Gen A	14
hsa:673	hsa:7157	Gen A	22
hsa:673	hsa:595	Gen A	22
hsa:673	hsa:4824	Gen B	62
hsa:673	hsa:4790	Gen A	16
hsa:673	hsa:5970	Gen A	16
hsa:673	hsa:596	Gen A	22
hsa:673	hsa:354	Gen A	8
hsa:5604	hsa:5605	Draw	0
hsa:5604	hsa:5594	Gen A	2
hsa:5604	hsa:5595	Gen A	2
hsa:5604	hsa:367	Gen B	6
hsa:5604	hsa:10000	Gen B	66
hsa:5604	hsa:207	Gen B	66
hsa:5604	hsa:208	Gen B	66
hsa:5604	hsa:2932	Gen B	18
hsa:5604	hsa:1027	Gen A	2
hsa:5604	hsa:1026	Gen A	16
hsa:5604	hsa:2308	Gen A	16
hsa:5604	hsa:572	Gen A	16
hsa:5604	hsa:842	Gen A	16
hsa:5604	hsa:2475	Gen A	16
hsa:5604	hsa:1147	Gen A	4
hsa:5604	hsa:3551	Gen A	4
hsa:5604	hsa:8517	Gen A	4
hsa:5604	hsa:4193	Gen A	14
hsa:5604	hsa:1017	Gen A	2
hsa:5604	hsa:3320	Gen A	2
hsa:5604	hsa:3326	Gen A	2
hsa:5604	hsa:7184	Gen A	2
hsa:5604	hsa:1499	Draw	0
hsa:5604	hsa:10488	Gen B	4
hsa:5604	hsa:1385	Gen B	4
hsa:5604	hsa:148327	Gen B	4
hsa:5604	hsa:468	Gen B	4
hsa:5604	hsa:64764	Gen B	4
hsa:5604	hsa:84699	Gen B	4
hsa:5604	hsa:90993	Gen B	4
hsa:5604	hsa:9586	Gen B	4
hsa:5604	hsa:6654	Gen B	14
hsa:5604	hsa:6655	Gen B	14
hsa:5604	hsa:2885	Gen B	16
hsa:5604	hsa:3265	Gen B	10
hsa:5604	hsa:3845	Gen B	10
hsa:5604	hsa:4893	Gen B	10
hsa:5604	hsa:5170	Gen B	68
hsa:5604	hsa:1950	Gen B	60
hsa:5604	hsa:3479	Gen B	60
hsa:5604	hsa:3630	Gen B	60
hsa:5604	hsa:5154	Gen B	60
hsa:5604	hsa:5155	Gen B	60
hsa:5604	hsa:56034	Gen B	60
hsa:5604	hsa:7039	Gen B	60
hsa:5604	hsa:80310	Gen B	60
hsa:5604	hsa:1956	Gen B	44
hsa:5604	hsa:2064	Gen B	44
hsa:5604	hsa:2260	Gen B	44
hsa:5604	hsa:2263	Gen B	44
hsa:5604	hsa:3480	Gen B	44
hsa:5604	hsa:3645	Gen B	44
hsa:5604	hsa:5156	Gen B	44
hsa:5604	hsa:5159	Gen B	44
hsa:5604	hsa:898	Gen A	2
hsa:5604	hsa:9134	Gen A	2
hsa:5604	hsa:5925	Gen A	2
hsa:5604	hsa:1387	Gen A	12
hsa:5604	hsa:2033	Gen A	12
hsa:5604	hsa:4792	Gen A	10
hsa:5604	hsa:5290	Gen A	6
hsa:5604	hsa:5291	Gen A	6
hsa:5604	hsa:5293	Gen A	6
hsa:5604	hsa:5295	Gen A	6
hsa:5604	hsa:5296	Gen A	6
hsa:5604	hsa:8503	Gen A	6
hsa:5604	hsa:1869	Gen A	2
hsa:5604	hsa:1870	Gen A	2
hsa:5604	hsa:1871	Gen A	2
hsa:5604	hsa:51176	Gen A	8
hsa:5604	hsa:6932	Gen A	8
hsa:5604	hsa:6934	Gen A	8
hsa:5604	hsa:83439	Gen A	8
hsa:5604	hsa:7157	Gen A	16
hsa:5604	hsa:595	Gen A	16
hsa:5604	hsa:4824	Gen B	68
hsa:5604	hsa:4790	Gen A	10
hsa:5604	hsa:5970	Gen A	10
hsa:5604	hsa:596	Gen A	16
hsa:5604	hsa:354	Gen A	2
hsa:5605	hsa:5594	Gen A	2
hsa:5605	hsa:5595	Gen A	2
hsa:5605	hsa:367	Gen B	6
hsa:5605	hsa:10000	Gen B	66
hsa:5605	hsa:207	Gen B	66
hsa:5605	hsa:208	Gen B	66
hsa:5605	hsa:2932	Gen B	18
hsa:5605	hsa:1027	Gen A	2
hsa:5605	hsa:1026	Gen A	16
hsa:5605	hsa:2308	Gen A	16
hsa:5605	hsa:572	Gen A	16
hsa:5605	hsa:842	Gen A	16
hsa:5605	hsa:2475	Gen A	16
hsa:5605	hsa:1147	Gen A	4
hsa:5605	hsa:3551	Gen A	4
hsa:5605	hsa:8517	Gen A	4
hsa:5605	hsa:4193	Gen A	14
hsa:5605	hsa:1017	Gen A	2
hsa:5605	hsa:3320	Gen A	2
hsa:5605	hsa:3326	Gen A	2
hsa:5605	hsa:7184	Gen A	2
hsa:5605	hsa:1499	Draw	0
hsa:5605	hsa:10488	Gen B	4
hsa:5605	hsa:1385	Gen B	4
hsa:5605	hsa:148327	Gen B	4
hsa:5605	hsa:468	Gen B	4
hsa:5605	hsa:64764	Gen B	4
hsa:5605	hsa:84699	Gen B	4
hsa:5605	hsa:90993	Gen B	4
hsa:5605	hsa:9586	Gen B	4
hsa:5605	hsa:6654	Gen B	14
hsa:5605	hsa:6655	Gen B	14
hsa:5605	hsa:2885	Gen B	16
hsa:5605	hsa:3265	Gen B	10
hsa:5605	hsa:3845	Gen B	10
hsa:5605	hsa:4893	Gen B	10
hsa:5605	hsa:5170	Gen B	68
hsa:5605	hsa:1950	Gen B	60
hsa:5605	hsa:3479	Gen B	60
hsa:5605	hsa:3630	Gen B	60
hsa:5605	hsa:5154	Gen B	60
hsa:5605	hsa:5155	Gen B	60
hsa:5605	hsa:56034	Gen B	60
hsa:5605	hsa:7039	Gen B	60
hsa:5605	hsa:80310	Gen B	60
hsa:5605	hsa:1956	Gen B	44
hsa:5605	hsa:2064	Gen B	44
hsa:5605	hsa:2260	Gen B	44
hsa:5605	hsa:2263	Gen B	44
hsa:5605	hsa:3480	Gen B	44
hsa:5605	hsa:3645	Gen B	44
hsa:5605	hsa:5156	Gen B	44
hsa:5605	hsa:5159	Gen B	44
hsa:5605	hsa:898	Gen A	2
hsa:5605	hsa:9134	Gen A	2
hsa:5605	hsa:5925	Gen A	2
hsa:5605	hsa:1387	Gen A	12
hsa:5605	hsa:2033	Gen A	12
hsa:5605	hsa:4792	Gen A	10
hsa:5605	hsa:5290	Gen A	6
hsa:5605	hsa:5291	Gen A	6
hsa:5605	hsa:5293	Gen A	6
hsa:5605	hsa:5295	Gen A	6
hsa:5605	hsa:5296	Gen A	6
hsa:5605	hsa:8503	Gen A	6
hsa:5605	hsa:1869	Gen A	2
hsa:5605	hsa:1870	Gen A	2
hsa:5605	hsa:1871	Gen A	2
hsa:5605	hsa:51176	Gen A	8
hsa:5605	hsa:6932	Gen A	8
hsa:5605	hsa:6934	Gen A	8
hsa:5605	hsa:83439	Gen A	8
hsa:5605	hsa:7157	Gen A	16
hsa:5605	hsa:595	Gen A	16
hsa:5605	hsa:4824	Gen B	68
hsa:5605	hsa:4790	Gen A	10
hsa:5605	hsa:5970	Gen A	10
hsa:5605	hsa:596	Gen A	16
hsa:5605	hsa:354	Gen A	2
hsa:5594	hsa:5595	Draw	0
hsa:5594	hsa:367	Gen B	8
hsa:5594	hsa:10000	Gen B	70
hsa:5594	hsa:207	Gen B	70
hsa:5594	hsa:208	Gen B	70
hsa:5594	hsa:2932	Gen B	22
hsa:5594	hsa:1027	Gen B	2
hsa:5594	hsa:1026	Gen A	12
hsa:5594	hsa:2308	Gen A	12
hsa:5594	hsa:572	Gen A	12
hsa:5594	hsa:842	Gen A	12
hsa:5594	hsa:2475	Gen A	12
hsa:5594	hsa:1147	Draw	0
hsa:5594	hsa:3551	Draw	0
hsa:5594	hsa:8517	Draw	0
hsa:5594	hsa:4193	Gen A	10
hsa:5594	hsa:1017	Gen B	2
hsa:5594	hsa:3320	Draw	0
hsa:5594	hsa:3326	Draw	0
hsa:5594	hsa:7184	Draw	0
hsa:5594	hsa:1499	Gen B	4
hsa:5594	hsa:10488	Gen B	8
hsa:5594	hsa:1385	Gen B	8
hsa:5594	hsa:148327	Gen B	8
hsa:5594	hsa:468	Gen B	8
hsa:5594	hsa:64764	Gen B	8
hsa:5594	hsa:84699	Gen B	8
hsa:5594	hsa:90993	Gen B	8
hsa:5594	hsa:9586	Gen B	8
hsa:5594	hsa:6654	Gen B	18
hsa:5594	hsa:6655	Gen B	18
hsa:5594	hsa:2885	Gen B	20
hsa:5594	hsa:3265	Gen B	14
hsa:5594	hsa:3845	Gen B	14
hsa:5594	hsa:4893	Gen B	14
hsa:5594	hsa:5170	Gen B	72
hsa:5594	hsa:1950	Gen B	64
hsa:5594	hsa:3479	Gen B	64
hsa:5594	hsa:3630	Gen B	64
hsa:5594	hsa:5154	Gen B	64
hsa:5594	hsa:5155	Gen B	64
hsa:5594	hsa:56034	Gen B	64
hsa:5594	hsa:7039	Gen B	64
hsa:5594	hsa:80310	Gen B	64
hsa:5594	hsa:1956	Gen B	48
hsa:5594	hsa:2064	Gen B	48
hsa:5594	hsa:2260	Gen B	48
hsa:5594	hsa:2263	Gen B	48
hsa:5594	hsa:3480	Gen B	48
hsa:5594	hsa:3645	Gen B	48
hsa:5594	hsa:5156	Gen B	48
hsa:5594	hsa:5159	Gen B	48
hsa:5594	hsa:898	Gen B	2
hsa:5594	hsa:9134	Gen B	2
hsa:5594	hsa:5925	Gen B	2
hsa:5594	hsa:1387	Gen A	8
hsa:5594	hsa:2033	Gen A	8
hsa:5594	hsa:4792	Gen A	6
hsa:5594	hsa:5290	Gen A	2
hsa:5594	hsa:5291	Gen A	2
hsa:5594	hsa:5293	Gen A	2
hsa:5594	hsa:5295	Gen A	2
hsa:5594	hsa:5296	Gen A	2
hsa:5594	hsa:8503	Gen A	2
hsa:5594	hsa:1869	Gen B	2
hsa:5594	hsa:1870	Gen B	2
hsa:5594	hsa:1871	Gen B	2
hsa:5594	hsa:51176	Gen A	4
hsa:5594	hsa:6932	Gen A	4
hsa:5594	hsa:6934	Gen A	4
hsa:5594	hsa:83439	Gen A	4
hsa:5594	hsa:7157	Gen A	12
hsa:5594	hsa:595	Gen A	12
hsa:5594	hsa:4824	Gen B	72
hsa:5594	hsa:4790	Gen A	6
hsa:5594	hsa:5970	Gen A	6
hsa:5594	hsa:596	Gen A	12
hsa:5594	hsa:354	Draw	0
hsa:5595	hsa:367	Gen B	8
hsa:5595	hsa:10000	Gen B	70
hsa:5595	hsa:207	Gen B	70
hsa:5595	hsa:208	Gen B	70
hsa:5595	hsa:2932	Gen B	22
hsa:5595	hsa:1027	Gen B	2
hsa:5595	hsa:1026	Gen A	12
hsa:5595	hsa:2308	Gen A	12
hsa:5595	hsa:572	Gen A	12
hsa:5595	hsa:842	Gen A	12
hsa:5595	hsa:2475	Gen A	12
hsa:5595	hsa:1147	Draw	0
hsa:5595	hsa:3551	Draw	0
hsa:5595	hsa:8517	Draw	0
hsa:5595	hsa:4193	Gen A	10
hsa:5595	hsa:1017	Gen B	2
hsa:5595	hsa:3320	Draw	0
hsa:5595	hsa:3326	Draw	0
hsa:5595	hsa:7184	Draw	0
hsa:5595	hsa:1499	Gen B	4
hsa:5595	hsa:10488	Gen B	8
hsa:5595	hsa:1385	Gen B	8
hsa:5595	hsa:148327	Gen B	8
hsa:5595	hsa:468	Gen B	8
hsa:5595	hsa:64764	Gen B	8
hsa:5595	hsa:84699	Gen B	8
hsa:5595	hsa:90993	Gen B	8
hsa:5595	hsa:9586	Gen B	8
hsa:5595	hsa:6654	Gen B	18
hsa:5595	hsa:6655	Gen B	18
hsa:5595	hsa:2885	Gen B	20
hsa:5595	hsa:3265	Gen B	14
hsa:5595	hsa:3845	Gen B	14
hsa:5595	hsa:4893	Gen B	14
hsa:5595	hsa:5170	Gen B	72
hsa:5595	hsa:1950	Gen B	64
hsa:5595	hsa:3479	Gen B	64
hsa:5595	hsa:3630	Gen B	64
hsa:5595	hsa:5154	Gen B	64
hsa:5595	hsa:5155	Gen B	64
hsa:5595	hsa:56034	Gen B	64
hsa:5595	hsa:7039	Gen B	64
hsa:5595	hsa:80310	Gen B	64
hsa:5595	hsa:1956	Gen B	48
hsa:5595	hsa:2064	Gen B	48
hsa:5595	hsa:2260	Gen B	48
hsa:5595	hsa:2263	Gen B	48
hsa:5595	hsa:3480	Gen B	48
hsa:5595	hsa:3645	Gen B	48
hsa:5595	hsa:5156	Gen B	48
hsa:5595	hsa:5159	Gen B	48
hsa:5595	hsa:898	Gen B	2
hsa:5595	hsa:9134	Gen B	2
hsa:5595	hsa:5925	Gen B	2
hsa:5595	hsa:1387	Gen A	8
hsa:5595	hsa:2033	Gen A	8
hsa:5595	hsa:4792	Gen A	6
hsa:5595	hsa:5290	Gen A	2
hsa:5595	hsa:5291	Gen A	2
hsa:5595	hsa:5293	Gen A	2
hsa:5595	hsa:5295	Gen A	2
hsa:5595	hsa:5296	Gen A	2
hsa:5595	hsa:8503	Gen A	2
hsa:5595	hsa:1869	Gen B	2
hsa:5595	hsa:1870	Gen B	2
hsa:5595	hsa:1871	Gen B	2
hsa:5595	hsa:51176	Gen A	4
hsa:5595	hsa:6932	Gen A	4
hsa:5595	hsa:6934	Gen A	4
hsa:5595	hsa:83439	Gen A	4
hsa:5595	hsa:7157	Gen A	12
hsa:5595	hsa:595	Gen A	12
hsa:5595	hsa:4824	Gen B	72
hsa:5595	hsa:4790	Gen A	6
hsa:5595	hsa:5970	Gen A	6
hsa:5595	hsa:596	Gen A	12
hsa:5595	hsa:354	Draw	0
hsa:367	hsa:10000	Gen B	70
hsa:367	hsa:207	Gen B	70
hsa:367	hsa:208	Gen B	70
hsa:367	hsa:2932	Gen B	22
hsa:367	hsa:1027	Gen B	2
hsa:367	hsa:1026	Gen A	12
hsa:367	hsa:2308	Gen A	12
hsa:367	hsa:572	Gen A	12
hsa:367	hsa:842	Gen A	12
hsa:367	hsa:2475	Gen A	12
hsa:367	hsa:1147	Draw	0
hsa:367	hsa:3551	Draw	0
hsa:367	hsa:8517	Draw	0
hsa:367	hsa:4193	Gen A	10
hsa:367	hsa:1017	Gen B	2
hsa:367	hsa:3320	Gen A	6
hsa:367	hsa:3326	Gen A	6
hsa:367	hsa:7184	Gen A	6
hsa:367	hsa:1499	Gen B	4
hsa:367	hsa:10488	Gen B	8
hsa:367	hsa:1385	Gen B	8
hsa:367	hsa:148327	Gen B	8
hsa:367	hsa:468	Gen B	8
hsa:367	hsa:64764	Gen B	8
hsa:367	hsa:84699	Gen B	8
hsa:367	hsa:90993	Gen B	8
hsa:367	hsa:9586	Gen B	8
hsa:367	hsa:6654	Gen B	10
hsa:367	hsa:6655	Gen B	10
hsa:367	hsa:2885	Gen B	12
hsa:367	hsa:3265	Gen B	6
hsa:367	hsa:3845	Gen B	6
hsa:367	hsa:4893	Gen B	6
hsa:367	hsa:5170	Gen B	72
hsa:367	hsa:1950	Gen B	56
hsa:367	hsa:3479	Gen B	56
hsa:367	hsa:3630	Gen B	56
hsa:367	hsa:5154	Gen B	56
hsa:367	hsa:5155	Gen B	56
hsa:367	hsa:56034	Gen B	56
hsa:367	hsa:7039	Gen B	56
hsa:367	hsa:80310	Gen B	56
hsa:367	hsa:1956	Gen B	40
hsa:367	hsa:2064	Gen B	40
hsa:367	hsa:2260	Gen B	40
hsa:367	hsa:2263	Gen B	40
hsa:367	hsa:3480	Gen B	40
hsa:367	hsa:3645	Gen B	40
hsa:367	hsa:5156	Gen B	40
hsa:367	hsa:5159	Gen B	40
hsa:367	hsa:898	Gen B	2
hsa:367	hsa:9134	Gen B	2
hsa:367	hsa:5925	Gen B	2
hsa:367	hsa:1387	Gen A	8
hsa:367	hsa:2033	Gen A	8
hsa:367	hsa:4792	Gen A	6
hsa:367	hsa:5290	Gen A	2
hsa:367	hsa:5291	Gen A	2
hsa:367	hsa:5293	Gen A	2
hsa:367	hsa:5295	Gen A	2
hsa:367	hsa:5296	Gen A	2
hsa:367	hsa:8503	Gen A	2
hsa:367	hsa:1869	Gen B	2
hsa:367	hsa:1870	Gen B	2
hsa:367	hsa:1871	Gen B	2
hsa:367	hsa:51176	Gen A	4
hsa:367	hsa:6932	Gen A	4
hsa:367	hsa:6934	Gen A	4
hsa:367	hsa:83439	Gen A	4
hsa:367	hsa:7157	Gen A	12
hsa:367	hsa:595	Gen A	12
hsa:367	hsa:4824	Gen B	72
hsa:367	hsa:4790	Gen A	6
hsa:367	hsa:5970	Gen A	6
hsa:367	hsa:596	Gen A	12
hsa:367	hsa:354	Gen A	10
hsa:10000	hsa:207	Gen A	2
hsa:10000	hsa:208	Gen A	2
hsa:10000	hsa:2932	Gen A	14
hsa:10000	hsa:1027	Gen A	52
hsa:10000	hsa:1026	Gen A	80
hsa:10000	hsa:2308	Gen A	80
hsa:10000	hsa:572	Gen A	80
hsa:10000	hsa:842	Gen A	80
hsa:10000	hsa:2475	Gen A	80
hsa:10000	hsa:1147	Gen A	68
hsa:10000	hsa:3551	Gen A	68
hsa:10000	hsa:8517	Gen A	68
hsa:10000	hsa:4193	Gen A	78
hsa:10000	hsa:1017	Gen A	54
hsa:10000	hsa:3320	Gen A	70
hsa:10000	hsa:3326	Gen A	70
hsa:10000	hsa:7184	Gen A	70
hsa:10000	hsa:1499	Gen A	54
hsa:10000	hsa:10488	Gen A	60
hsa:10000	hsa:1385	Gen A	60
hsa:10000	hsa:148327	Gen A	60
hsa:10000	hsa:468	Gen A	60
hsa:10000	hsa:64764	Gen A	60
hsa:10000	hsa:84699	Gen A	60
hsa:10000	hsa:90993	Gen A	60
hsa:10000	hsa:9586	Gen A	60
hsa:10000	hsa:6654	Gen A	50
hsa:10000	hsa:6655	Gen A	50
hsa:10000	hsa:2885	Gen A	48
hsa:10000	hsa:3265	Gen A	54
hsa:10000	hsa:3845	Gen A	54
hsa:10000	hsa:4893	Gen A	54
hsa:10000	hsa:5170	Draw	0
hsa:10000	hsa:1950	Gen A	4
hsa:10000	hsa:3479	Gen A	4
hsa:10000	hsa:3630	Gen A	4
hsa:10000	hsa:5154	Gen A	4
hsa:10000	hsa:5155	Gen A	4
hsa:10000	hsa:56034	Gen A	4
hsa:10000	hsa:7039	Gen A	4
hsa:10000	hsa:80310	Gen A	4
hsa:10000	hsa:1956	Gen A	20
hsa:10000	hsa:2064	Gen A	20
hsa:10000	hsa:2260	Gen A	20
hsa:10000	hsa:2263	Gen A	20
